payment_id,amount,failure_reason,payment_method,merchant_type,previous_successes,previous_failures,retry_count,days_since_last_payment,customer_tenure_months,mandate_age_days,average_amount,amount_vs_average,recent_success_rate,failure_frequency,retry_interval_hours,recovered
PX009757,1999,expired_card,netbanking,subscription,8,3,3,44,1,123,1878.22,1.064,0.727,0.06818,39.89,0
PX009758,9999,suspicious_reversal,netbanking,media,3,2,1,34,53,109,8260.98,1.21,0.6,0.05882,2.68,0
PX009759,1499,expired_card,netbanking,media,7,5,0,23,57,449,1530.5,0.979,0.583,0.21739,8.44,0
PX009760,499,suspicious_reversal,upi,education,6,2,3,34,20,727,498.55,1.001,0.75,0.05882,47.15,0
PX009761,499,expired_card,upi,subscription,11,2,2,11,3,709,356.95,1.398,0.846,0.18182,9.8,0
PX009762,9999,insufficient_funds,netbanking,education,8,0,0,51,6,232,9642.4,1.037,1.0,0.0,30.87,0
PX009763,1999,bank_timeout,card,saas,11,1,2,31,28,564,1416.09,1.412,0.917,0.03226,28.6,1
PX009764,499,bank_timeout,upi,subscription,6,0,2,14,16,162,625.64,0.798,1.0,0.0,23.08,1
PX009765,499,expired_card,netbanking,saas,5,3,1,21,24,410,461.09,1.082,0.625,0.14286,4.95,0
PX009766,19999,bank_timeout,card,ecommerce,11,2,3,16,18,17,24302.36,0.823,0.846,0.125,16.72,1
PX009767,2499,insufficient_funds,card,subscription,7,3,0,47,16,358,1704.88,1.466,0.7,0.06383,12.02,1
PX009768,9999,expired_card,card,subscription,6,6,3,54,11,635,9790.85,1.021,0.5,0.11111,32.47,0
PX009769,4999,mandate_expired,card,media,6,5,0,55,31,697,6819.52,0.733,0.545,0.09091,30.41,0
PX009770,999,insufficient_funds,upi,ecommerce,9,1,2,6,21,512,1194.66,0.836,0.9,0.16667,40.64,1
PX009771,4999,suspicious_reversal,wallet,media,8,2,0,41,58,192,6387.71,0.783,0.8,0.04878,38.83,0
PX009772,2499,insufficient_funds,wallet,media,8,2,2,58,36,457,1650.89,1.514,0.8,0.03448,0.96,0
PX009773,9999,mandate_expired,wallet,ecommerce,5,0,3,31,40,351,11880.33,0.842,1.0,0.0,18.02,1
PX009774,2499,insufficient_funds,upi,ecommerce,5,3,2,42,3,341,2871.67,0.87,0.625,0.07143,28.85,0
PX009775,1499,insufficient_funds,card,ecommerce,6,4,1,19,34,486,1611.39,0.93,0.6,0.21053,3.89,0
PX009776,9999,bank_timeout,upi,ecommerce,9,2,3,5,22,580,13092.38,0.764,0.818,0.4,47.19,0
PX009777,1999,insufficient_funds,upi,saas,8,1,1,1,50,606,2076.87,0.963,0.889,1.0,36.01,1
PX009778,9999,bank_timeout,upi,saas,9,3,2,13,41,398,10556.11,0.947,0.75,0.23077,16.22,1
PX009779,999,expired_card,card,media,10,2,2,36,25,177,618.97,1.614,0.833,0.05556,24.9,0
PX009780,1999,mandate_expired,wallet,saas,4,1,2,56,39,269,2736.52,0.73,0.8,0.01786,14.08,0
PX009781,499,expired_card,netbanking,education,5,3,2,40,38,11,589.26,0.847,0.625,0.075,40.82,0
PX009782,1499,expired_card,card,saas,10,1,2,13,5,514,1703.34,0.88,0.909,0.07692,20.02,0
PX009783,999,insufficient_funds,upi,saas,7,2,3,7,44,468,956.87,1.044,0.778,0.28571,46.93,1
PX009784,2499,mandate_expired,wallet,media,9,2,0,59,30,279,2759.53,0.906,0.818,0.0339,32.02,1
PX009785,1999,expired_card,upi,subscription,6,0,1,19,23,259,1976.09,1.012,1.0,0.0,8.89,0
PX009786,4999,expired_card,netbanking,education,8,2,0,47,27,337,5227.61,0.956,0.8,0.04255,6.5,0
PX009787,1999,expired_card,netbanking,saas,14,1,2,15,31,118,1644.87,1.215,0.933,0.06667,28.74,1
PX009788,9999,bank_timeout,card,media,8,0,0,10,50,315,7784.68,1.284,1.0,0.0,34.39,1
PX009789,499,suspicious_reversal,upi,education,6,0,3,9,14,181,665.13,0.75,1.0,0.0,11.63,0
PX009790,1999,expired_card,netbanking,ecommerce,7,3,3,14,38,211,1965.49,1.017,0.7,0.21429,39.53,0
PX009791,999,suspicious_reversal,netbanking,subscription,8,4,0,28,53,21,1238.96,0.806,0.667,0.14286,1.75,0
PX009792,1999,insufficient_funds,card,ecommerce,11,5,3,60,49,473,2795.77,0.715,0.688,0.08333,11.19,1
PX009793,1499,bank_timeout,upi,ecommerce,6,5,1,37,22,14,1873.14,0.8,0.545,0.13514,38.17,1
PX009794,999,bank_timeout,netbanking,ecommerce,4,1,3,49,25,450,815.81,1.225,0.8,0.02041,47.68,0
PX009795,1999,insufficient_funds,card,subscription,6,4,3,56,37,729,2768.73,0.722,0.6,0.07143,7.13,1
PX009796,1999,mandate_expired,upi,saas,8,0,2,44,2,117,2791.77,0.716,1.0,0.0,13.15,0
PX009797,19999,insufficient_funds,card,saas,9,2,2,34,30,446,22593.17,0.885,0.818,0.05882,15.05,1
PX009798,9999,expired_card,netbanking,subscription,8,2,1,13,44,42,10145.45,0.986,0.8,0.15385,18.67,0
PX009799,1499,insufficient_funds,netbanking,education,7,2,1,7,4,491,1677.23,0.894,0.778,0.28571,14.31,0
PX009800,2499,insufficient_funds,card,media,10,5,3,51,16,434,2364.08,1.057,0.667,0.09804,26.32,0
PX009801,4999,expired_card,upi,saas,9,3,0,23,13,291,4371.85,1.143,0.75,0.13043,1.91,0
PX009802,9999,expired_card,card,media,8,2,1,28,49,378,13854.62,0.722,0.8,0.07143,27.23,1
PX009803,2499,bank_timeout,wallet,saas,7,1,0,4,22,200,3268.35,0.765,0.875,0.25,9.85,1
PX009804,9999,expired_card,wallet,saas,11,1,1,3,27,468,6254.72,1.599,0.917,0.33333,32.8,0
PX009805,999,bank_timeout,netbanking,education,7,7,0,21,12,494,868.97,1.15,0.5,0.33333,29.01,1
PX009806,1999,bank_timeout,netbanking,media,3,1,3,49,39,202,1948.74,1.026,0.75,0.02041,12.19,1
PX009807,4999,mandate_expired,card,subscription,5,2,3,40,43,370,4525.11,1.105,0.714,0.05,40.42,1
PX009808,1999,mandate_expired,netbanking,media,4,1,0,53,43,514,1900.02,1.052,0.8,0.01887,47.7,0
PX009809,2499,expired_card,wallet,ecommerce,6,4,3,38,45,705,1605.51,1.557,0.6,0.10526,27.3,1
PX009810,9999,insufficient_funds,wallet,saas,8,4,3,19,10,303,8240.23,1.213,0.667,0.21053,16.91,0
PX009811,499,bank_timeout,netbanking,ecommerce,6,1,2,8,27,432,684.45,0.729,0.857,0.125,29.69,1
PX009812,499,insufficient_funds,card,media,9,2,2,4,40,438,578.34,0.863,0.818,0.5,37.14,1
PX009813,999,mandate_expired,wallet,subscription,7,1,0,43,13,617,762.42,1.31,0.875,0.02326,38.99,1
PX009814,499,mandate_expired,netbanking,media,4,0,1,52,59,158,319.47,1.562,1.0,0.0,19.04,0
PX009815,1499,expired_card,card,education,10,4,2,54,9,498,1050.2,1.427,0.714,0.07407,22.85,1
PX009816,1999,suspicious_reversal,wallet,subscription,5,2,0,60,54,303,1324.6,1.509,0.714,0.03333,8.46,1
PX009817,9999,mandate_expired,card,media,10,4,2,53,10,714,10602.28,0.943,0.714,0.07547,44.09,0
PX009818,499,suspicious_reversal,card,ecommerce,8,2,2,25,2,151,457.04,1.092,0.8,0.08,25.09,0
PX009819,2499,bank_timeout,wallet,saas,5,2,1,20,54,288,2327.05,1.074,0.714,0.1,35.38,1
PX009820,1499,suspicious_reversal,upi,subscription,14,1,3,5,18,570,1347.75,1.112,0.933,0.2,1.84,0
PX009821,999,insufficient_funds,upi,saas,7,3,2,15,4,125,1065.4,0.938,0.7,0.2,11.09,0
PX009822,2499,expired_card,card,saas,9,0,2,1,35,537,1746.91,1.431,1.0,0.0,30.69,0
PX009823,499,bank_timeout,upi,saas,6,2,0,10,23,331,643.27,0.776,0.75,0.2,12.17,1
PX009824,499,bank_timeout,wallet,education,10,2,2,22,6,721,505.51,0.987,0.833,0.09091,33.18,1
PX009825,2499,suspicious_reversal,wallet,media,8,2,1,38,49,340,1575.04,1.587,0.8,0.05263,40.93,0
PX009826,2499,insufficient_funds,netbanking,saas,9,2,1,26,52,637,1982.9,1.26,0.818,0.07692,42.37,0
PX009827,499,insufficient_funds,wallet,media,7,2,3,14,48,320,314.77,1.585,0.778,0.14286,11.11,1
PX009828,9999,mandate_expired,netbanking,education,11,2,1,50,28,184,7342.64,1.362,0.846,0.04,8.66,0
PX009829,1999,insufficient_funds,card,media,6,0,1,19,32,232,1271.12,1.573,1.0,0.0,21.99,0
PX009830,19999,bank_timeout,upi,saas,11,2,3,9,2,393,22227.29,0.9,0.846,0.22222,42.86,1
PX009831,499,insufficient_funds,wallet,saas,10,2,1,48,38,594,414.77,1.203,0.833,0.04167,5.34,0
PX009832,1499,expired_card,wallet,education,7,0,1,48,39,592,2033.29,0.737,1.0,0.0,40.03,0
PX009833,999,bank_timeout,netbanking,media,6,1,1,52,13,122,1366.87,0.731,0.857,0.01923,33.44,1
PX009834,1999,bank_timeout,card,media,3,1,2,3,42,702,2259.72,0.885,0.75,0.33333,27.94,1
PX009835,2499,mandate_expired,upi,media,12,1,1,33,32,31,1612.45,1.55,0.923,0.0303,47.35,0
PX009836,9999,bank_timeout,wallet,education,6,4,2,58,31,392,8285.89,1.207,0.6,0.06897,31.06,1
PX009837,999,insufficient_funds,wallet,ecommerce,9,3,2,40,60,322,1306.45,0.765,0.75,0.075,38.72,1
PX009838,2499,bank_timeout,netbanking,education,6,3,3,31,11,90,2473.1,1.01,0.667,0.09677,17.35,1
PX009839,2499,mandate_expired,netbanking,subscription,6,1,2,3,34,445,3026.08,0.826,0.857,0.33333,33.44,0
PX009840,2499,suspicious_reversal,netbanking,education,10,4,1,38,53,703,1933.36,1.293,0.714,0.10526,42.21,0
PX009841,499,suspicious_reversal,upi,media,11,1,1,34,35,136,627.43,0.795,0.917,0.02941,7.53,0
PX009842,4999,mandate_expired,netbanking,education,5,3,1,57,54,728,3178.73,1.573,0.625,0.05263,25.36,0
PX009843,2499,insufficient_funds,upi,saas,8,2,0,21,5,250,2208.76,1.131,0.8,0.09524,18.3,1
PX009844,1999,bank_timeout,card,education,7,1,1,22,21,483,1310.69,1.525,0.875,0.04545,39.8,1
PX009845,1499,insufficient_funds,upi,ecommerce,7,1,0,19,29,695,1143.25,1.311,0.875,0.05263,15.96,1
PX009846,1999,bank_timeout,netbanking,ecommerce,9,1,2,35,38,717,2077.45,0.962,0.9,0.02857,40.44,1
PX009847,19999,mandate_expired,netbanking,saas,12,0,1,57,12,441,17796.78,1.124,1.0,0.0,20.11,0
PX009848,19999,insufficient_funds,upi,education,11,2,2,41,16,81,25857.16,0.773,0.846,0.04878,4.52,1
PX009849,4999,insufficient_funds,netbanking,subscription,7,0,0,35,45,20,3990.41,1.253,1.0,0.0,12.48,1
PX009850,499,bank_timeout,upi,ecommerce,11,1,0,37,27,150,421.48,1.184,0.917,0.02703,40.56,1
PX009851,1499,expired_card,wallet,education,10,2,2,15,29,349,966.21,1.551,0.833,0.13333,41.07,0
PX009852,9999,bank_timeout,card,ecommerce,5,3,2,59,43,131,13323.79,0.75,0.625,0.05085,27.97,0
PX009853,1999,insufficient_funds,card,ecommerce,8,1,2,26,26,457,2097.16,0.953,0.889,0.03846,45.57,0
PX009854,2499,suspicious_reversal,netbanking,subscription,11,0,0,21,26,663,2901.95,0.861,1.0,0.0,33.82,0
PX009855,1999,insufficient_funds,netbanking,ecommerce,11,4,1,14,47,680,2345.79,0.852,0.733,0.28571,44.51,1
PX009856,1499,mandate_expired,netbanking,subscription,7,4,0,45,25,711,1745.27,0.859,0.636,0.08889,27.4,1
PX009857,2499,mandate_expired,card,ecommerce,12,0,2,59,39,556,2247.18,1.112,1.0,0.0,40.04,1
PX009858,999,mandate_expired,card,education,7,0,0,19,2,256,1272.08,0.785,1.0,0.0,34.34,0
PX009859,2499,suspicious_reversal,wallet,saas,9,1,2,37,41,121,1978.89,1.263,0.9,0.02703,4.29,0
PX009860,999,mandate_expired,card,media,9,1,0,29,4,705,1187.68,0.841,0.9,0.03448,6.29,1
PX009861,4999,bank_timeout,card,saas,14,7,3,59,32,335,6170.27,0.81,0.667,0.11864,31.89,0
PX009862,2499,insufficient_funds,upi,subscription,13,2,3,33,21,654,2103.24,1.188,0.867,0.06061,38.65,0
PX009863,1499,mandate_expired,card,media,6,2,1,24,57,382,1912.42,0.784,0.75,0.08333,42.19,0
PX009864,2499,expired_card,wallet,saas,8,6,2,54,32,236,3137.14,0.797,0.571,0.11111,12.94,0
PX009865,1999,bank_timeout,wallet,saas,12,2,0,54,57,246,2086.15,0.958,0.857,0.03704,29.54,1
PX009866,1499,suspicious_reversal,wallet,media,9,1,1,54,56,580,2002.35,0.749,0.9,0.01852,3.22,1
PX009867,4999,bank_timeout,wallet,ecommerce,10,2,2,42,11,723,3884.16,1.287,0.833,0.04762,20.44,1
PX009868,19999,mandate_expired,wallet,saas,2,2,1,8,20,299,18731.87,1.068,0.5,0.25,31.45,1
PX009869,2499,suspicious_reversal,netbanking,education,9,0,2,41,50,457,3372.25,0.741,1.0,0.0,30.87,1
PX009870,499,bank_timeout,netbanking,education,10,1,2,32,24,196,341.73,1.46,0.909,0.03125,15.0,1
PX009871,19999,insufficient_funds,upi,subscription,7,1,0,31,31,28,21238.53,0.942,0.875,0.03226,39.88,0
PX009872,9999,bank_timeout,netbanking,media,8,2,2,27,34,36,8484.41,1.179,0.8,0.07407,6.35,1
PX009873,999,mandate_expired,netbanking,ecommerce,6,0,0,60,12,137,903.02,1.106,1.0,0.0,1.43,1
PX009874,1499,bank_timeout,netbanking,media,10,1,2,24,42,39,1963.92,0.763,0.909,0.04167,28.79,1
PX009875,4999,insufficient_funds,card,media,6,3,3,47,24,156,3372.48,1.482,0.667,0.06383,14.04,0
PX009876,999,mandate_expired,card,saas,8,2,0,38,4,271,950.0,1.052,0.8,0.05263,44.01,1
PX009877,1499,bank_timeout,netbanking,education,13,3,2,52,31,312,975.66,1.536,0.812,0.05769,30.03,1
PX009878,4999,suspicious_reversal,wallet,media,6,2,0,18,41,723,4891.25,1.022,0.75,0.11111,1.93,0
PX009879,9999,bank_timeout,netbanking,saas,15,1,0,8,8,390,12042.55,0.83,0.938,0.125,44.81,1
PX009880,9999,suspicious_reversal,netbanking,ecommerce,4,2,3,37,2,9,6327.72,1.58,0.667,0.05405,23.49,0
PX009881,1499,bank_timeout,wallet,media,10,0,3,40,4,243,1274.02,1.177,1.0,0.0,1.45,0
PX009882,999,mandate_expired,wallet,saas,14,3,3,34,19,548,793.71,1.259,0.824,0.08824,37.69,0
PX009883,4999,mandate_expired,upi,saas,15,4,0,54,49,307,4392.74,1.138,0.789,0.07407,21.25,0
PX009884,499,mandate_expired,upi,media,5,2,0,27,51,527,588.68,0.848,0.714,0.07407,13.55,1
PX009885,1999,insufficient_funds,netbanking,media,8,1,2,12,8,98,1947.98,1.026,0.889,0.08333,25.86,1
PX009886,1499,bank_timeout,wallet,subscription,7,2,1,1,29,102,1347.05,1.113,0.778,2.0,10.23,0
PX009887,1999,mandate_expired,upi,media,11,3,3,48,4,458,2381.94,0.839,0.786,0.0625,28.12,0
PX009888,9999,expired_card,upi,education,3,1,3,50,47,191,11485.67,0.871,0.75,0.02,12.5,0
PX009889,1499,insufficient_funds,wallet,education,7,1,0,22,15,419,1007.73,1.488,0.875,0.04545,13.55,1
PX009890,1999,suspicious_reversal,card,education,6,2,3,42,13,419,1958.62,1.021,0.75,0.04762,8.33,0
PX009891,999,mandate_expired,wallet,media,6,2,0,10,8,243,1363.07,0.733,0.75,0.2,33.07,0
PX009892,499,suspicious_reversal,netbanking,subscription,8,4,1,42,29,165,539.19,0.925,0.667,0.09524,20.51,0
PX009893,1499,insufficient_funds,netbanking,education,11,3,0,56,58,107,1859.74,0.806,0.786,0.05357,39.13,1
PX009894,499,expired_card,netbanking,saas,6,1,1,10,31,96,335.17,1.489,0.857,0.1,32.73,0
PX009895,19999,insufficient_funds,upi,education,8,1,3,47,5,246,27386.28,0.73,0.889,0.02128,36.78,0
PX009896,499,expired_card,card,saas,12,2,1,5,23,415,320.39,1.557,0.857,0.4,31.56,0
PX009897,4999,mandate_expired,card,subscription,10,1,3,31,21,327,5278.21,0.947,0.909,0.03226,24.31,1
PX009898,499,insufficient_funds,wallet,subscription,6,2,3,35,25,70,384.03,1.299,0.75,0.05714,36.66,0
PX009899,2499,expired_card,wallet,education,12,3,3,58,39,379,2256.31,1.108,0.8,0.05172,36.57,0
PX009900,1999,insufficient_funds,card,education,5,3,2,7,37,133,2646.97,0.755,0.625,0.42857,12.84,1
PX009901,4999,suspicious_reversal,netbanking,subscription,8,1,0,34,53,269,5836.89,0.856,0.889,0.02941,1.32,0
PX009902,2499,mandate_expired,netbanking,ecommerce,8,0,0,26,39,86,3176.64,0.787,1.0,0.0,35.16,1
PX009903,499,expired_card,upi,ecommerce,7,2,0,20,53,200,543.94,0.917,0.778,0.1,45.98,1
PX009904,499,suspicious_reversal,wallet,education,8,1,1,24,7,183,515.28,0.968,0.889,0.04167,18.88,0
PX009905,2499,bank_timeout,netbanking,media,7,0,1,34,21,700,2899.53,0.862,1.0,0.0,43.65,1
PX009906,999,insufficient_funds,upi,ecommerce,9,3,3,43,25,674,1373.76,0.727,0.75,0.06977,16.66,1
PX009907,19999,insufficient_funds,card,saas,7,3,0,39,3,267,21601.74,0.926,0.7,0.07692,6.21,0
PX009908,999,bank_timeout,card,ecommerce,5,3,2,51,3,573,1147.76,0.87,0.625,0.05882,15.98,1
PX009909,9999,mandate_expired,wallet,subscription,7,2,0,23,34,625,8172.82,1.223,0.778,0.08696,5.93,0
PX009910,9999,insufficient_funds,wallet,saas,9,0,3,10,6,725,7193.86,1.39,1.0,0.0,28.86,1
PX009911,19999,suspicious_reversal,upi,subscription,6,3,1,46,19,118,19113.89,1.046,0.667,0.06522,15.89,0
PX009912,9999,mandate_expired,card,media,9,2,2,54,3,149,6889.98,1.451,0.818,0.03704,34.58,0
PX009913,1999,bank_timeout,wallet,saas,8,1,1,50,34,627,1733.63,1.153,0.889,0.02,40.34,1
PX009914,999,suspicious_reversal,card,ecommerce,15,4,2,14,6,36,850.1,1.175,0.789,0.28571,23.41,0
PX009915,4999,bank_timeout,netbanking,subscription,9,2,1,43,24,19,3495.35,1.43,0.818,0.04651,14.96,1
PX009916,4999,bank_timeout,netbanking,subscription,4,1,0,23,38,82,4264.94,1.172,0.8,0.04348,18.3,1
PX009917,2499,suspicious_reversal,card,ecommerce,10,2,1,36,11,46,2598.6,0.962,0.833,0.05556,31.19,0
PX009918,9999,suspicious_reversal,card,media,7,4,2,39,30,273,10566.04,0.946,0.636,0.10256,25.6,0
PX009919,1999,mandate_expired,wallet,education,6,3,1,52,10,561,2215.99,0.902,0.667,0.05769,25.74,0
PX009920,9999,suspicious_reversal,wallet,media,10,2,3,53,19,340,6015.83,1.662,0.833,0.03774,15.5,0
PX009921,499,insufficient_funds,wallet,education,5,2,2,20,38,393,439.21,1.136,0.714,0.1,30.66,1
PX009922,9999,expired_card,card,ecommerce,6,3,0,8,49,592,6991.68,1.43,0.667,0.375,7.93,0
PX009923,1499,insufficient_funds,upi,education,3,3,3,47,36,46,1816.73,0.825,0.5,0.06383,45.19,1
PX009924,499,bank_timeout,netbanking,saas,7,0,1,39,10,305,371.2,1.344,1.0,0.0,16.55,0
PX009925,999,suspicious_reversal,upi,saas,12,2,1,4,38,62,1093.22,0.914,0.857,0.5,3.78,1
PX009926,1999,bank_timeout,upi,saas,7,0,3,21,57,401,1654.17,1.208,1.0,0.0,25.94,1
PX009927,1499,insufficient_funds,upi,media,3,1,2,10,58,633,988.27,1.517,0.75,0.1,39.33,0
PX009928,9999,mandate_expired,netbanking,saas,7,1,2,55,14,67,9132.12,1.095,0.875,0.01818,34.12,0
PX009929,9999,expired_card,wallet,ecommerce,9,1,0,55,53,298,9696.31,1.031,0.9,0.01818,18.77,0
PX009930,2499,mandate_expired,netbanking,saas,3,2,0,60,48,173,3472.89,0.72,0.6,0.03333,18.09,0
PX009931,9999,expired_card,netbanking,education,7,3,1,57,50,291,12239.95,0.817,0.7,0.05263,1.3,0
PX009932,999,mandate_expired,upi,ecommerce,6,1,3,8,19,417,750.51,1.331,0.857,0.125,37.1,1
PX009933,499,insufficient_funds,upi,media,9,0,1,25,46,74,610.58,0.817,1.0,0.0,23.49,0
PX009934,9999,insufficient_funds,wallet,education,4,1,0,10,43,234,10737.37,0.931,0.8,0.1,43.85,1
PX009935,19999,suspicious_reversal,upi,ecommerce,7,0,2,40,25,242,17616.12,1.135,1.0,0.0,12.03,0
PX009936,19999,insufficient_funds,upi,saas,8,2,1,38,3,275,17983.95,1.112,0.8,0.05263,23.85,0
PX009937,1499,insufficient_funds,card,saas,6,3,0,41,25,294,1406.67,1.066,0.667,0.07317,27.19,1
PX009938,9999,expired_card,netbanking,media,7,5,0,8,42,320,12759.79,0.784,0.583,0.625,23.94,0
PX009939,1499,expired_card,wallet,ecommerce,3,1,3,17,43,655,1423.15,1.053,0.75,0.05882,33.16,0
PX009940,19999,bank_timeout,wallet,saas,2,1,2,41,36,100,15491.92,1.291,0.667,0.02439,20.9,0
PX009941,2499,bank_timeout,upi,subscription,9,2,0,20,52,685,1741.38,1.435,0.818,0.1,32.43,1
PX009942,9999,expired_card,upi,saas,6,3,2,26,54,292,7388.76,1.353,0.667,0.11538,24.37,1
PX009943,4999,suspicious_reversal,netbanking,education,15,1,3,59,22,298,5949.37,0.84,0.938,0.01695,29.86,0
PX009944,19999,bank_timeout,upi,saas,10,1,2,31,29,364,14014.83,1.427,0.909,0.03226,24.51,1
PX009945,999,bank_timeout,wallet,saas,7,0,1,26,25,581,695.97,1.435,1.0,0.0,47.05,1
PX009946,499,bank_timeout,upi,media,6,1,3,52,26,606,634.42,0.787,0.857,0.01923,1.96,1
PX009947,499,insufficient_funds,netbanking,education,5,2,1,44,20,95,416.58,1.198,0.714,0.04545,36.66,1
PX009948,9999,expired_card,wallet,media,6,2,3,1,32,599,7418.59,1.348,0.75,2.0,20.79,0
PX009949,999,suspicious_reversal,upi,saas,15,3,0,20,22,143,1228.96,0.813,0.833,0.15,34.09,0
PX009950,4999,mandate_expired,netbanking,education,8,2,2,16,56,723,3198.35,1.563,0.8,0.125,16.18,0
PX009951,999,bank_timeout,wallet,ecommerce,16,2,0,33,42,131,842.23,1.186,0.889,0.06061,0.87,1
PX009952,4999,bank_timeout,card,media,7,3,2,29,10,303,3987.22,1.254,0.7,0.10345,33.11,1
PX009953,2499,insufficient_funds,upi,saas,14,3,2,34,32,58,2210.67,1.13,0.824,0.08824,18.73,1
PX009954,4999,insufficient_funds,upi,saas,3,3,3,38,29,198,6348.12,0.787,0.5,0.07895,43.58,0
PX009955,19999,bank_timeout,netbanking,saas,9,0,2,8,36,573,16154.89,1.238,1.0,0.0,40.13,1
PX009956,9999,expired_card,card,ecommerce,9,2,2,52,58,728,9437.1,1.06,0.818,0.03846,16.47,0
PX009957,2499,bank_timeout,upi,saas,12,0,2,13,28,702,2085.52,1.198,1.0,0.0,38.25,1
PX009958,19999,bank_timeout,wallet,saas,11,2,0,31,53,94,24978.11,0.801,0.846,0.06452,10.46,1
PX009959,9999,insufficient_funds,card,education,7,1,3,23,36,321,8187.83,1.221,0.875,0.04348,10.62,0
PX009960,1999,insufficient_funds,wallet,education,5,4,3,43,41,126,2729.5,0.732,0.556,0.09302,15.37,1
PX009961,999,bank_timeout,wallet,media,10,1,1,23,40,425,1149.72,0.869,0.909,0.04348,27.31,1
PX009962,2499,suspicious_reversal,wallet,saas,10,1,0,25,58,34,1724.58,1.449,0.909,0.04,7.11,1
PX009963,19999,suspicious_reversal,upi,education,7,3,3,33,31,624,25036.61,0.799,0.7,0.09091,13.44,0
PX009964,999,bank_timeout,card,media,6,2,3,11,25,288,911.38,1.096,0.75,0.18182,31.28,0
PX009965,999,suspicious_reversal,wallet,ecommerce,9,1,1,29,1,583,1305.85,0.765,0.9,0.03448,45.11,0
PX009966,499,bank_timeout,netbanking,ecommerce,11,1,2,1,55,631,373.53,1.336,0.917,1.0,16.82,1
PX009967,1999,insufficient_funds,netbanking,education,9,2,3,47,31,463,1928.92,1.036,0.818,0.04255,5.17,0
PX009968,499,expired_card,upi,media,7,2,3,4,34,84,527.49,0.946,0.778,0.5,3.1,1
PX009969,4999,expired_card,upi,ecommerce,14,3,3,22,18,546,6310.06,0.792,0.824,0.13636,40.66,1
PX009970,499,expired_card,upi,subscription,13,2,0,52,37,120,650.49,0.767,0.867,0.03846,33.62,1
PX009971,1999,suspicious_reversal,netbanking,subscription,7,2,3,18,27,467,2227.73,0.897,0.778,0.11111,1.96,0
PX009972,19999,insufficient_funds,card,subscription,9,1,1,19,59,15,12711.52,1.573,0.9,0.05263,5.61,1
PX009973,4999,bank_timeout,upi,media,4,1,0,3,38,495,3940.38,1.269,0.8,0.33333,15.95,1
PX009974,999,expired_card,upi,saas,11,3,1,16,17,272,1303.99,0.766,0.786,0.1875,24.96,1
PX009975,1999,bank_timeout,wallet,saas,8,2,3,29,37,486,2096.86,0.953,0.8,0.06897,24.13,1
PX009976,2499,suspicious_reversal,card,subscription,7,0,0,13,6,577,2538.19,0.985,1.0,0.0,11.92,1
PX009977,2499,mandate_expired,netbanking,saas,6,2,2,27,39,57,2145.03,1.165,0.75,0.07407,22.13,1
PX009978,1999,mandate_expired,wallet,saas,5,1,2,46,9,412,1274.59,1.568,0.833,0.02174,33.42,1
PX009979,9999,insufficient_funds,upi,subscription,10,1,1,34,3,496,12927.78,0.773,0.909,0.02941,18.22,1
PX009980,499,mandate_expired,wallet,subscription,6,2,2,15,1,716,480.91,1.038,0.75,0.13333,13.92,1
PX009981,9999,suspicious_reversal,wallet,ecommerce,7,1,1,24,36,485,11454.56,0.873,0.875,0.04167,23.13,0
PX009982,9999,expired_card,upi,education,9,0,2,16,13,441,9410.2,1.063,1.0,0.0,12.88,0
PX009983,1999,bank_timeout,wallet,subscription,15,2,3,7,32,429,2265.8,0.882,0.882,0.28571,31.73,1
PX009984,19999,bank_timeout,netbanking,ecommerce,5,3,0,8,52,361,14165.83,1.412,0.625,0.375,14.49,1
PX009985,2499,insufficient_funds,card,media,6,2,3,29,5,547,1816.51,1.376,0.75,0.06897,14.04,1
PX009986,999,bank_timeout,netbanking,ecommerce,7,2,1,37,9,224,882.66,1.132,0.778,0.05405,34.18,1
PX009987,4999,mandate_expired,upi,media,15,3,1,23,9,133,3340.87,1.496,0.833,0.13043,46.12,0
PX009988,4999,mandate_expired,netbanking,ecommerce,6,4,3,21,15,600,5946.86,0.841,0.6,0.19048,9.59,0
